package,filepath,class_path,method_name,signature,line_range,author_lines_map,author_edit_ratio_map,dominant_author,test_class,code
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,initComputationScheduler,Scheduler initComputationScheduler(Supplier<Scheduler>),"[272, 280]","{'A460': [(276, 276), (278, 278), (280, 280)], 'A461': [(273, 273), (275, 275)], 'A468': [(274, 274)], 'A462': [(272, 272)], 'A470': [(277, 277), (279, 279)]}","{'A460': 0.3333333333333333, 'A461': 0.2222222222222222, 'A468': 0.1111111111111111, 'A462': 0.1111111111111111, 'A470': 0.2222222222222222}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler initComputationScheduler(@NonNull Supplier<Scheduler> defaultScheduler) {
        Objects.requireNonNull(defaultScheduler, ""Scheduler Supplier can't be null"");
        Function<? super Supplier<Scheduler>, ? extends Scheduler> f = onInitComputationHandler;
        if (f == null) {
            return callRequireNonNull(defaultScheduler);
        }
        return applyRequireNonNull(f, defaultScheduler); // JIT will skip this
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,initIoScheduler,Scheduler initIoScheduler(Supplier<Scheduler>),"[288, 296]","{'A460': [(292, 292), (294, 294), (296, 296)], 'A461': [(289, 289), (291, 291)], 'A468': [(290, 290)], 'A462': [(288, 288)], 'A470': [(293, 293), (295, 295)]}","{'A460': 0.3333333333333333, 'A461': 0.2222222222222222, 'A468': 0.1111111111111111, 'A462': 0.1111111111111111, 'A470': 0.2222222222222222}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler initIoScheduler(@NonNull Supplier<Scheduler> defaultScheduler) {
        Objects.requireNonNull(defaultScheduler, ""Scheduler Supplier can't be null"");
        Function<? super Supplier<Scheduler>, ? extends Scheduler> f = onInitIoHandler;
        if (f == null) {
            return callRequireNonNull(defaultScheduler);
        }
        return applyRequireNonNull(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,initNewThreadScheduler,Scheduler initNewThreadScheduler(Supplier<Scheduler>),"[304, 312]","{'A460': [(308, 308), (310, 310), (312, 312)], 'A461': [(305, 305), (307, 307)], 'A468': [(306, 306)], 'A462': [(304, 304)], 'A470': [(309, 309), (311, 311)]}","{'A460': 0.3333333333333333, 'A461': 0.2222222222222222, 'A468': 0.1111111111111111, 'A462': 0.1111111111111111, 'A470': 0.2222222222222222}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler initNewThreadScheduler(@NonNull Supplier<Scheduler> defaultScheduler) {
        Objects.requireNonNull(defaultScheduler, ""Scheduler Supplier can't be null"");
        Function<? super Supplier<Scheduler>, ? extends Scheduler> f = onInitNewThreadHandler;
        if (f == null) {
            return callRequireNonNull(defaultScheduler);
        }
        return applyRequireNonNull(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,initSingleScheduler,Scheduler initSingleScheduler(Supplier<Scheduler>),"[320, 328]","{'A460': [(324, 324), (326, 326), (328, 328)], 'A461': [(321, 321), (323, 323)], 'A468': [(322, 322)], 'A462': [(320, 320)], 'A470': [(325, 325), (327, 327)]}","{'A460': 0.3333333333333333, 'A461': 0.2222222222222222, 'A468': 0.1111111111111111, 'A462': 0.1111111111111111, 'A470': 0.2222222222222222}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler initSingleScheduler(@NonNull Supplier<Scheduler> defaultScheduler) {
        Objects.requireNonNull(defaultScheduler, ""Scheduler Supplier can't be null"");
        Function<? super Supplier<Scheduler>, ? extends Scheduler> f = onInitSingleHandler;
        if (f == null) {
            return callRequireNonNull(defaultScheduler);
        }
        return applyRequireNonNull(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,onComputationScheduler,Scheduler onComputationScheduler(Scheduler),"[335, 342]","{'A460': [(338, 340), (342, 342)], 'A461': [(341, 341)], 'A462': [(335, 337)]}","{'A460': 0.5, 'A461': 0.125, 'A462': 0.375}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler onComputationScheduler(@NonNull Scheduler defaultScheduler) {
        Function<? super Scheduler, ? extends Scheduler> f = onComputationHandler;
        if (f == null) {
            return defaultScheduler;
        }
        return apply(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,onError,void onError(Throwable),"[365, 389]","{'A459': [(367, 368), (374, 375), (386, 386)], 'A460': [(376, 380), (384, 385)], 'A461': [(369, 373), (381, 383), (387, 389)], 'A462': [(365, 366)]}","{'A459': 0.2, 'A460': 0.28, 'A461': 0.44, 'A462': 0.08}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void onError(@NonNull Throwable error) {
        Consumer<? super Throwable> f = errorHandler;

        if (error == null) {
            error = ExceptionHelper.createNullPointerException(""onError called with a null Throwable."");
        } else {
            if (!isBug(error)) {
                error = new UndeliverableException(error);
            }
        }

        if (f != null) {
            try {
                f.accept(error);
                return;
            } catch (Throwable e) {
                // Exceptions.throwIfFatal(e); TODO decide
                e.printStackTrace(); // NOPMD
                uncaught(e);
            }
        }

        error.printStackTrace(); // NOPMD
        uncaught(error);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,isBug,boolean isBug(Throwable),"[399, 432]","{'A461': [(399, 432)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    static boolean isBug(Throwable error) {
        // user forgot to add the onError handler in subscribe
        if (error instanceof OnErrorNotImplementedException) {
            return true;
        }
        // the sender didn't honor the request amount
        if (error instanceof MissingBackpressureException) {
            return true;
        }
        // it's either due to an operator bug or concurrent onNext
        if (error instanceof QueueOverflowException) {
            return true;
        }
        // general protocol violations
        // it's either due to an operator bug or concurrent onNext
        if (error instanceof IllegalStateException) {
            return true;
        }
        // nulls are generally not allowed
        // likely an operator bug or missing null-check
        if (error instanceof NullPointerException) {
            return true;
        }
        // bad arguments, likely invalid user input
        if (error instanceof IllegalArgumentException) {
            return true;
        }
        // Crash while handling an exception
        if (error instanceof CompositeException) {
            return true;
        }
        // everything else is probably due to lifecycle limits
        return false;
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,uncaught,void uncaught(Throwable),"[434, 438]","{'A460': [(438, 438)], 'A461': [(435, 437)], 'A462': [(434, 434)]}","{'A460': 0.2, 'A461': 0.6, 'A462': 0.2}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    static void uncaught(@NonNull Throwable error) {
        Thread currentThread = Thread.currentThread();
        UncaughtExceptionHandler handler = currentThread.getUncaughtExceptionHandler();
        handler.uncaughtException(currentThread, error);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,onIoScheduler,Scheduler onIoScheduler(Scheduler),"[445, 452]","{'A460': [(448, 450), (452, 452)], 'A461': [(451, 451)], 'A462': [(445, 447)]}","{'A460': 0.5, 'A461': 0.125, 'A462': 0.375}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler onIoScheduler(@NonNull Scheduler defaultScheduler) {
        Function<? super Scheduler, ? extends Scheduler> f = onIoHandler;
        if (f == null) {
            return defaultScheduler;
        }
        return apply(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,onNewThreadScheduler,Scheduler onNewThreadScheduler(Scheduler),"[459, 466]","{'A460': [(462, 464), (466, 466)], 'A461': [(465, 465)], 'A462': [(459, 461)]}","{'A460': 0.5, 'A461': 0.125, 'A462': 0.375}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler onNewThreadScheduler(@NonNull Scheduler defaultScheduler) {
        Function<? super Scheduler, ? extends Scheduler> f = onNewThreadHandler;
        if (f == null) {
            return defaultScheduler;
        }
        return apply(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,onSchedule,Runnable onSchedule(Runnable),"[473, 482]","{'A460': [(478, 480), (482, 482)], 'A461': [(481, 481)], 'A468': [(475, 475)], 'A462': [(473, 474), (477, 477)], 'A471': [(476, 476)]}","{'A460': 0.4, 'A461': 0.1, 'A468': 0.1, 'A462': 0.3, 'A471': 0.1}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Runnable onSchedule(@NonNull Runnable run) {
        Objects.requireNonNull(run, ""run is null"");

        Function<? super Runnable, ? extends Runnable> f = onScheduleHandler;
        if (f == null) {
            return run;
        }
        return apply(f, run);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,onSingleScheduler,Scheduler onSingleScheduler(Scheduler),"[489, 496]","{'A460': [(492, 494), (496, 496)], 'A461': [(495, 495)], 'A462': [(489, 491)]}","{'A460': 0.5, 'A461': 0.125, 'A462': 0.375}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    @NonNull
    public static Scheduler onSingleScheduler(@NonNull Scheduler defaultScheduler) {
        Function<? super Scheduler, ? extends Scheduler> f = onSingleHandler;
        if (f == null) {
            return defaultScheduler;
        }
        return apply(f, defaultScheduler);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,reset,void reset(),"[501, 540]","{'A459': [(504, 504), (507, 507), (516, 516), (519, 519), (522, 522), (525, 525), (531, 531)], 'A460': [(501, 503), (505, 506), (510, 515), (540, 540)], 'A461': [(517, 518), (520, 521), (523, 524), (526, 530), (532, 539)], 'A468': [(508, 509)]}","{'A459': 0.175, 'A460': 0.3, 'A461': 0.475, 'A468': 0.05}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void reset() {
        setErrorHandler(null);
        setScheduleHandler(null);

        setComputationSchedulerHandler(null);
        setInitComputationSchedulerHandler(null);

        setIoSchedulerHandler(null);
        setInitIoSchedulerHandler(null);

        setSingleSchedulerHandler(null);
        setInitSingleSchedulerHandler(null);

        setNewThreadSchedulerHandler(null);
        setInitNewThreadSchedulerHandler(null);

        setOnFlowableAssembly(null);
        setOnFlowableSubscribe(null);

        setOnObservableAssembly(null);
        setOnObservableSubscribe(null);

        setOnSingleAssembly(null);
        setOnSingleSubscribe(null);

        setOnCompletableAssembly(null);
        setOnCompletableSubscribe(null);

        setOnConnectableFlowableAssembly(null);
        setOnConnectableObservableAssembly(null);

        setOnMaybeAssembly(null);
        setOnMaybeSubscribe(null);

        setOnParallelAssembly(null);
        setOnParallelSubscribe(null);

        setFailOnNonBlockingScheduler(false);
        setOnBeforeBlocking(null);
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,setComputationSchedulerHandler,"void setComputationSchedulerHandler(Function<? super Scheduler, ? extends Scheduler>)","[546, 551]","{'A460': [(547, 551)], 'A462': [(546, 546)]}","{'A460': 0.8333333333333334, 'A462': 0.16666666666666666}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void setComputationSchedulerHandler(@Nullable Function<? super Scheduler, ? extends Scheduler> handler) {
        if (lockdown) {
            throw new IllegalStateException(""Plugins can't be changed anymore"");
        }
        onComputationHandler = handler;
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,setErrorHandler,void setErrorHandler(Consumer<? super Throwable>),"[557, 562]","{'A460': [(558, 562)], 'A462': [(557, 557)]}","{'A460': 0.8333333333333334, 'A462': 0.16666666666666666}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void setErrorHandler(@Nullable Consumer<? super Throwable> handler) {
        if (lockdown) {
            throw new IllegalStateException(""Plugins can't be changed anymore"");
        }
        errorHandler = handler;
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,setInitComputationSchedulerHandler,"void setInitComputationSchedulerHandler(Function<? super Supplier<Scheduler>, ? extends Scheduler>)","[568, 573]","{'A460': [(569, 573)], 'A461': [(568, 568)]}","{'A460': 0.8333333333333334, 'A461': 0.16666666666666666}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void setInitComputationSchedulerHandler(@Nullable Function<? super Supplier<Scheduler>, ? extends Scheduler> handler) {
        if (lockdown) {
            throw new IllegalStateException(""Plugins can't be changed anymore"");
        }
        onInitComputationHandler = handler;
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,setInitIoSchedulerHandler,"void setInitIoSchedulerHandler(Function<? super Supplier<Scheduler>, ? extends Scheduler>)","[579, 584]","{'A460': [(580, 582), (584, 584)], 'A461': [(579, 579)], 'A468': [(583, 583)]}","{'A460': 0.6666666666666666, 'A461': 0.16666666666666666, 'A468': 0.16666666666666666}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void setInitIoSchedulerHandler(@Nullable Function<? super Supplier<Scheduler>, ? extends Scheduler> handler) {
        if (lockdown) {
            throw new IllegalStateException(""Plugins can't be changed anymore"");
        }
        onInitIoHandler = handler;
    }
"
io.reactivex.rxjava3.plugins,../projects/RxJava/src/main/java/io/reactivex/rxjava3/plugins/RxJavaPlugins.java,RxJavaPlugins,setInitNewThreadSchedulerHandler,"void setInitNewThreadSchedulerHandler(Function<? super Supplier<Scheduler>, ? extends Scheduler>)","[590, 595]","{'A460': [(591, 595)], 'A461': [(590, 590)]}","{'A460': 0.8333333333333334, 'A461': 0.16666666666666666}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/plugins/RxJavaPluginsTest.java,"    public static void setInitNewThreadSchedulerHandler(@Nullable Function<? super Supplier<Scheduler>, ? extends Scheduler> handler) {
        if (lockdown) {
            throw new IllegalStateException(""Plugins can't be changed anymore"");
        }
        onInitNewThreadHandler = handler;
    }
"
